content_id,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,journal,book_title,book_subtitle,container_name,collection_name,iiif_url,platform_metadata,hierarchy
89bd6fae-9b4a-3619-aa4a-dbbcf02f4548,10.2307/4447854,Rachel Carson Human Ecologist,journal,article,"[""John Jungck"",""Rodger Bybee""]",John Jungck,,,"[""National Association of Biology Teachers"", ""University of California Press""]",The American Biology Teacher,,,,,,TRUE,"{""journal"":[{""id"":""amerbiolteac"",""title"":""The American Biology Teacher""}],""issue"":[{""id"":""10.2307/i408121"",""title"":""Vol. 46, No. 6, Human Ecology (Sep., 1984)""}],""publisher"":[{""id"":""nabt"",""title"":""National Association of Biology Teachers""},{""id"":""ucal"",""title"":""University of California Press""}]}"
89db99ef-b881-3d98-bbb2-d9ff6a5a2950,10.2307/struggles.1003323286,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/77cbf0e8-9f1c-48f9-b971-5146db564310.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Struggles"",""id"":""100046000"",""path"":""/primary-sources""}]}"
8a688306-449b-33ea-80f5-2c3cd7ca6265,10.2307/27949264,Women's Work: Domestic Labor in American World War II Posters,journal,article,"[""Sara Harrington""]",Sara Harrington,,,"[""Art Libraries Society of North America"", ""The University of Chicago Press""]",Art Documentation: Journal of the Art Libraries Society of North America,,,,,,TRUE,"{""journal"":[{""id"":""artdocumentation"",""title"":""Art Documentation: Journal of the Art Libraries Society of North America""}],""issue"":[{""id"":""10.2307/i27949253"",""title"":""Vol. 22, No. 2 (Fall 2003)""}],""publisher"":[{""id"":""arlisna"",""title"":""Art Libraries Society of North America""},{""id"":""ucpress"",""title"":""The University of Chicago Press""}]}"
8a6a5a40-aa8e-371f-8c70-cfa3128cd91c,10.2307/3984520,Heroines of Nature: Four Women Respond to the American Landscape,journal,article,"[""Vera L. Norwood""]",Vera L. Norwood,,,"[""Forest History Society"", ""American Society for Environmental History"", ""Oxford University Press""]",Environmental Review: ER,,,,,,TRUE,"{""journal"":[{""id"":""envirevier"",""title"":""Environmental Review: ER""}],""issue"":[{""id"":""10.2307/i382174"",""title"":""Vol. 8, No. 1, Special Issue: Women and Environmental History (Spring, 1984)""}],""publisher"":[{""id"":""fhs"",""title"":""Forest History Society""},{""id"":""aseh"",""title"":""American Society for Environmental History""},{""id"":""oup"",""title"":""Oxford University Press""}]}"
8a7bdead-cdf4-3c65-9e40-d6dd2008801e,10.2307/struggles.1003338305,Anti P-C says .. : Reject apartheid elections !!,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/d9dfedf5-d909-4f40-84bb-bb96405e24a4.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
8a96ccf6-449a-3ce9-a96b-82f49e125a9e,10.2307/struggles.1003332148,Apartheid No!,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/19/449f0e63-9d14-4e55-b276-dfa7de542fe1.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
8b0aa8d9-6a56-3eb4-bd2c-11ae4cdc2daa,10.1641/b580602,What Rachel Carson Knew about Marine Protected Areas,journal,article,"[""Craig Leisher""]",Craig Leisher,,,"[""American Institute of Biological Sciences"", ""Oxford University Press""]",BioScience,,,,,,TRUE,"{""journal"":[{""id"":""bioscience"",""title"":""BioScience""}],""issue"":[{""id"":""10.1525/bisi.2008.58.issue-6"",""title"":""Vol. 58, No. 6 (June 2008)""}],""publisher"":[{""id"":""aibs"",""title"":""American Institute of Biological Sciences""},{""id"":""oup"",""title"":""Oxford University Press""}]}"
8b226ea3-ca4e-379f-be2e-b651b30a34e2,10.2307/41554932,Dismantling Transportation Apartheid,journal,article,"[""Bob Allen""]",Bob Allen,,,"[""Reimagine!""]","Race, Poverty & the Environment",,,,,,TRUE,"{""journal"":[{""id"":""racepoveenvi"",""title"":""Race, Poverty & the Environment""}],""issue"":[{""id"":""10.2307/i40074991"",""title"":""Vol. 16, No. 1, EVERYONE HAS THE RIGHT TO… (Spring 2009)""}],""publisher"":[{""id"":""reimagine"",""title"":""Reimagine!""}]}"
8b7064dc-8324-3703-adc4-e7c2b09331e0,10.2307/25224031,From Visual Culture to Design Culture,journal,article,"[""Guy Julier""]",Guy Julier,,,"[""The MIT Press""]",Design Issues,,,,,,TRUE,"{""journal"":[{""id"":""designissues"",""title"":""Design Issues""}],""issue"":[{""id"":""10.2307/i25224024"",""title"":""Vol. 22, No. 1 (Winter, 2006)""}],""publisher"":[{""id"":""mitpress"",""title"":""The MIT Press""}]}"
8c6bb871-9705-3478-9ace-82db0e89454a,10.2307/struggles.1003323285,"Freedom Road, Tamatatse Pan, Wankie",contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/22/08/a619ea4b-641c-4de0-a2e7-723732fcdb69.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
8c86d93f-d267-3688-9261-7f7703dc8561,10.2307/struggles.1003323305,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/f1979a5e-0630-4041-9787-e7bdac0e1dee.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Struggles"",""id"":""100046000"",""path"":""/primary-sources""}]}"
8cd48676-092e-36e0-bb2a-a5f35ba16b5f,10.2307/struggles.1003331169,South African Election Watch Number One,contributed_documents,ccda_text,"[""Kumalo, Dumisani S."","" Davis, Jennifer"","" Africa Fund""]","Kumalo, Dumisani S.",Reports,Documents,"[""Africa Fund""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/20/3a3dda5f-9f85-4662-928e-68bb88732ef6.jp2,TRUE,"{""compilation"":[{""id"":""1003322635"",""title"":""Africa Fund Publications"",""path"":""/struggles-for-freedom/southern-african-100046001/africafundpublications-1003322635""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
8cd8d9b8-8796-3a77-b0e3-ef27b2efc124,10.2307/struggles.1003326560,Update on Challenging Apartheid,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Memorandums,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/23/b08b23b8-6b0b-420a-9827-9b4d47c32256.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Struggles"",""path"":""/primary-sources""}]}"
8e3dd416-529d-33da-8de3-9ca1b3fb47c2,10.2307/struggles.1003323278,Passengers on Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/8af3e94c-99ae-42ac-9a81-92b441c079f3.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Struggles"",""id"":""100046000"",""path"":""/primary-sources""}]}"
8ea44607-936e-363f-ad0f-f8806b80886a,10.2307/ithaka.org.1003748632,"Letter from Rachel Carson to Chatham College President Edward Eddy on September 6, 1963",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/6ed36f66-467c-4b46-9708-8dbee27154d7_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
9175a022-f3df-3335-99ca-43708b766b76,10.2307/ithaka.org.1003748619,"""Homecoming"" Article by Rachel Carson Appearing in a 1928 issue of The Arrow",contributed_serials,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Articles,Serials,"[""Chatham University""]",,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/19dd4063-f39c-47d2-ad39-4c67a5f35568_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
93a92de2-1ad9-3d69-a179-3fee7c074c3e,10.2307/struggles.1003347384,Befria barnen från Apartheid!,contributed_images,ccda_text,"[""Artist Unknown""]",Artist Unknown,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/21/b28fdab7-8eb1-4e5b-97e5-af3422c45735.jp2,TRUE,"{""compilation"":[{""id"":""1003322604"",""title"":""Namibia Poster Collection"",""path"":""/struggles-for-freedom/southern-africa/namibia-poster-collection-1003322604""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
94e15273-5aac-3d78-b03e-77cbe02686d8,10.2307/ithaka.org.1003748659,Contact Sheet depicting Rachel Carson and Sprindale Elementary School Students ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d2216ec1-e28f-48d7-88ad-1527650956be_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
960c33b0-f188-3722-b32a-34f2cde21d31,10.2307/struggles.1003323281,"Along Freedom Road, Wankie",contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/77d986f1-3c3d-448b-92be-81fb0fd6c19d.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}],""portal"":[{""title"":""Struggles"",""id"":""100046000"",""path"":""/primary-sources""}]}"
96149d85-87a7-3866-af44-aa694cde439c,10.2307/41069697,SOUTH AFRICA'S LONG ROAD TO FREEDOM,journal,article,"[""Frances M. Beal""]",Frances M. Beal,,,"[""Taylor & Francis, Ltd.""]",The Black Scholar,,,,,,TRUE,"{""journal"":[{""id"":""blackscholar"",""title"":""The Black Scholar""}],""issue"":[{""id"":""10.2307/i40047819"",""title"":""Vol. 24, No. 3, THE NEW SOUTH AFRICA (Summer 1994)""}],""publisher"":[{""id"":""taylorfrancis"",""title"":""Taylor & Francis, Ltd.""}]}"
971a0df7-21a7-3bdd-9ba8-6ccef19cd1b2,10.2307/90002401,"History of Ecological Sciences, Part 58B:: Marine Ecology, mid-1920s to about 1990: Carson, Riley, Cousteau, and Clark",journal,article,"[""Frank N. Egerton""]",Frank N. Egerton,,,"[""Wiley""]",Bulletin of the Ecological Society of America,,,,,,TRUE,"{""journal"":[{""id"":""bullecosociamer"",""title"":""Bulletin of the Ecological Society of America""}],""issue"":[{""id"":""10.2307/e90002387"",""title"":""Vol. 98, No. 2 (April 2017)""}],""publisher"":[{""id"":""black"",""title"":""Wiley""}]}"
97be3313-4d6f-3031-8fd4-6fd3ba4bd26c,10.2307/struggles.1003330985,"American Firms, Subsidiaries and Affiliates Operating in the Republic of South Africa",contributed_documents,ccda_text,"[""Africa Fund"",""""]",Africa Fund,Reports,Documents,"[""Africa Fund""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/05/ebc6a0b3-e21e-4566-b65b-88d64284c469.jp2,TRUE,"{""compilation"":[{""id"":""1003322635"",""title"":""Africa Fund Publications"",""path"":""/struggles-for-freedom/southern-african-100046001/africafundpublications-1003322635""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
9829fe7d-ac12-337f-8f98-9d0d4646afef,10.7588/worllitetoda.87.2.0032,Lifetimes Under Apartheid,journal,article,"[""David Goldblatt"",""Nadine Gordimer""]",David Goldblatt,,,"[""Board of Regents of the University of Oklahoma""]",World Literature Today,,,,,,TRUE,"{""journal"":[{""id"":""worllitetoda"",""title"":""World Literature Today""}],""issue"":[{""id"":""10.7588/worllitetoda.87.issue-2"",""title"":""Vol. 87, No. 2 (March/April 2013)""}],""publisher"":[{""id"":""bruo"",""title"":""Board of Regents of the University of Oklahoma""}]}"
9dc9c459-091b-37dc-99df-efbd0b6c75a4,10.2307/ithaka.org.1003748639,"Letter from Chatham College President Edward Eddy to Rachel Carson dated February 24, 1964",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/46a76add-6a37-4729-ba7e-42ea6be2caac_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
9dddc737-8035-356b-81dc-dada4500b4ee,10.2307/25162012,"Biography as Environmental ""Herstory""",journal,article,"[""Stephen Kneeshaw""]",Stephen Kneeshaw,,,"[""Organization of American Historians"", ""Oxford University Press""]",OAH Magazine of History,,,,,,TRUE,"{""journal"":[{""id"":""maghist"",""title"":""OAH Magazine of History""}],""issue"":[{""id"":""10.2307/i25162005"",""title"":""Vol. 20, No. 1, Teaching with Biography (Jan., 2006)""}],""publisher"":[{""id"":""oah"",""title"":""Organization of American Historians""},{""id"":""oup"",""title"":""Oxford University Press""}]}"
9fbe54c0-ab3a-3788-92d7-7d8c75fa4c8f,10.2307/j.ctt6wrkfv.19,14 The Evangelical Invention of Apartheid,book,chapter,"[""RICHARD ELPHICK""]",RICHARD ELPHICK,,,"[""University of Virginia Press""]",,The Equality of Believers,Protestant Missionaries and the Racial Politics of South Africa,,,,TRUE,"{""publisher"":[{""id"":""uvapress"",""title"":""University of Virginia Press""}],""toc"":[{""id"":""10.2307/j.ctt6wrkfv"",""title"":""The Equality of Believers: Protestant Missionaries and the Racial Politics of South Africa""}]}"
a0594b78-1f77-3c81-953f-8ffafb171360,10.2307/ithaka.org.1003748643,"Letter from Chatham College President Edward Eddy to Rachel Carson dated August 16, 1963",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/b5bec0bf-e405-4fac-b743-2aff1819298f_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
a08aa18d-83e2-3c79-95c3-d0010a363efd,10.2307/ithaka.org.1003748660,Rachel Carson in Brooks Photography Press Photograph Proofs for The Sea Around Us,contributed_images,ccda_text,"[""Brooks Photography""]",Brooks Photography,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/233757e4-00e0-4a99-9ca4-272613f93d17_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
a277b8a3-f0fc-3b39-bf37-cb7cfc450ed1,10.2307/27735327,Planning Apartheid in the Naqab,journal,article,"[""Monica Tarazi""]",Monica Tarazi,,,"[""Middle East Research and Information Project, Inc. (MERIP)""]",Middle East Report,,,,,,TRUE,"{""journal"":[{""id"":""middleeastreport"",""title"":""Middle East Report""}],""issue"":[{""id"":""10.2307/i27735319"",""title"":""No. 253 (Winter, 2009)""}],""publisher"":[{""id"":""merip"",""title"":""Middle East Research and Information Project, Inc. (MERIP)""}]}"
a435cf97-767e-33f8-a7ed-e2a6f0223c69,10.2307/j.ctt46nq77.14,Chapter 12 Why South Africa?,book,chapter,"[""Simon Stevens""]",Simon Stevens,,,"[""University of Pennsylvania Press""]",,The Breakthrough,Human Rights in the 1970s,,,,TRUE,"{""publisher"":[{""id"":""upenn"",""title"":""University of Pennsylvania Press""}],""toc"":[{""id"":""10.2307/j.ctt46nq77"",""title"":""The Breakthrough: Human Rights in the 1970s""}]}"
a466bcc6-70f4-36c4-9749-aa4e81f255ff,10.2307/.1003323268,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/21/02/fbcdf151-6835-46a3-84a4-54b3444b3ea7.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}]}"
a497ffb9-ced7-3082-a1aa-4c7c764ffdbd,10.2307/ithaka.org.1003748669,"Rachel Carson on the Dock at Sam Cahoon's Fish market in Woods Hole, Massachusetts, 1951",contributed_images,ccda_text,"[""Edwin Gray""]",Edwin Gray,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/c38655ce-eb64-4cc0-88d0-1ca324628aeb_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
a65a7582-f164-3a4c-ba05-234e084a4b56,10.2307/41222487,Turning the Tide: How Rachel Carson became a woman of letters,journal,article,"[""WILLIAM HOWARTH""]",WILLIAM HOWARTH,,,"[""The Phi Beta Kappa Society""]",The American Scholar,,,,,,TRUE,"{""journal"":[{""id"":""americanscholar"",""title"":""The American Scholar""}],""issue"":[{""id"":""10.2307/i40055020"",""title"":""Vol. 74, No. 3 (Summer 2005)""}],""publisher"":[{""id"":""pbk"",""title"":""The Phi Beta Kappa Society""}]}"
aa36843e-fc81-3a3d-b2bf-70654799391f,10.2307/29780376,Soviet Union War Posters,journal,article,"[""George A. Novossiltzeff""]",George A. Novossiltzeff,,,"[""Library of Congress""]",Quarterly Journal of Current Acquisitions,,,,,,TRUE,"{""journal"":[{""id"":""quajcuracq"",""title"":""Quarterly Journal of Current Acquisitions""}],""issue"":[{""id"":""10.2307/i29780368"",""title"":""Vol. 2, No. 2 (February 1945)""}],""publisher"":[{""id"":""loc"",""title"":""Library of Congress""}]}"
ab0b8df4-96d5-3473-b548-6126a356c3e0,10.2307/ithaka.org.1003748629,"Letter from Rachel Carson to Ruth [Swisshelm] dated April 12, 1963",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/e04c5cf7-4853-466e-945e-6779b5394018_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
ab86179a-e00c-3168-9669-4a9915b837a9,10.2307/3990925,Zimbabwe's Long Road to Freedom,journal,article,"[""Rajeshwar Dayal""]",Rajeshwar Dayal,,,"[""Taylor & Francis, Ltd."", ""Third World Quarterly""]",Third World Quarterly,,,,,,TRUE,"{""journal"":[{""id"":""thirworlquar"",""title"":""Third World Quarterly""}],""issue"":[{""id"":""10.2307/i382854"",""title"":""Vol. 2, No. 3 (Jul., 1980)""}],""publisher"":[{""id"":""taylorfrancis"",""title"":""Taylor & Francis, Ltd.""}]}"
acbeafad-52f2-3447-94d4-5ac551a4a7a4,10.2307/struggles.1003338141,WAR,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/08/45dae850-1cac-4dc2-9608-c7ee95ba076b.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
b0e4eefb-f166-3e11-8ecb-e3bc489ab701,10.2307/struggles.1003338131,Wanted : 101 ways to end apartheid,contributed_images,ccda_text,[],,Posters,Images,"[""5 Freedoms Forum""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/22/0c7477c7-2017-4dd2-bf51-ce22c0f780df.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
b5e76917-0796-3d53-8cc1-d900209ab1fc,10.2307/ithaka.org.1003748649,Rachel Carson in Pennsylvania College for Women's 1928-1929 Yearbook Photo of Omega Club ,contributed_images,ccda_text,"[""Chatham University""]",Chatham University,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/7f4af8ab-dde0-4e56-a7ce-0cdedd7152e6_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
b5f42515-1672-333a-9aaf-e5f6d38c2d60,10.2307/29707304,Road To Progress Is Freedom's Road,journal,article,"[""G. W. Taylor""]",G. W. Taylor,,,"[""BMJ""]",BMJ: British Medical Journal,,,,,,TRUE,"{""journal"":[{""id"":""bmjbritmedj"",""title"":""BMJ: British Medical Journal""}],""issue"":[{""id"":""10.2307/i29707236"",""title"":""Vol. 300, No. 6726 (Mar. 17, 1990)""}],""publisher"":[{""id"":""bmj"",""title"":""BMJ""}]}"
b6584b61-d3fd-3fdb-92cd-cbfb2556ef6c,10.7591/j.ctt7z8dn.6,CHAPTER 1 The Unfolding of Apartheid in South Texas:,book,chapter,"[""David Spener""]",David Spener,,,"[""Cornell University Press""]",,Clandestine Crossings,Migrants and Coyotes on the Texas-Mexico Border,,,,TRUE,"{""publisher"":[{""id"":""cornellpress"",""title"":""Cornell University Press""}],""toc"":[{""id"":""10.7591/j.ctt7z8dn"",""title"":""Clandestine Crossings: Migrants and Coyotes on the Texas-Mexico Border""}]}"
b80f9df8-4d1f-386b-a514-ae710ab73758,10.2307/.1003328927,Plessey Arms Apartheid,contributed_books,ccda_text,"[""Anti-Apartheid Movement"","" World Campaign against Military and Nuclear Collaboration with South Africa""]",Anti-Apartheid Movement,Pamphlets,Books,"[""Anti-Apartheid Movement; World Campaign against Military and Nuclear Collaboration with South Africa""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/19/22/35b7d676-50eb-4136-b7d0-cace9be68ac8.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}]}"
ba2218c1-3803-3b8d-8535-cff7f67078ca,10.2307/ithaka.org.1003748633,"Letter from Rachel Carson to Chatham College President Edward Eddy dated September 23, 1963",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/00b8d5cf-2e4d-410a-97a1-2522afe3ef80_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
